MonthEndingDate,NHSBoardName,LocationCode,LocationName,DepartmentType,AttendanceCategory,NumberOfAttendancesAll,NumberWithin4HoursAll,NumberOver4HoursAll,PercentageWithin4HoursAll,NumberOfAttendancesEpisode,NumberWithin4HoursEpisode,NumberOver4HoursEpisode,PercentageWithin4HoursEpisode,NumberOver8HoursEpisode,PercentageOver8HoursEpisode,NumberOver12HoursEpisode,PercentageOver12HoursEpisode
2010-10-31,NHS Lothian,S116H,Western General Hospital,Type 3,Unplanned,2933,2907,26,99.1,2933,2907,26,99.1,1,0,0,0
2010-10-31,NHS Lothian,S116H,Western General Hospital,Type 3,All,2933,2907,26,99.1,2933,2907,26,99.1,1,0,0,0
2010-10-31,NHS Lothian,S308H,St John's Hospital - Type 1,Type 1,Unplanned,4121,3958,163,96,4121,3958,163,96,23,0.6,1,0
2010-10-31,NHS Lothian,S308H,St John's Hospital - Type 1,Type 1,All,4121,3958,163,96,4121,3958,163,96,23,0.6,1,0
2010-10-31,NHS Lothian,S314H,Royal Infirmary Of Edinburgh - Type 1,Type 1,Unplanned,9719,9283,436,95.5,9719,9283,436,95.5,31,0.3,0,0
2010-10-31,NHS Lothian,S314H,Royal Infirmary Of Edinburgh - Type 1,Type 1,All,9719,9283,436,95.5,9719,9283,436,95.5,31,0.3,0,0
2010-10-31,NHS Lothian,S319H,Royal Hospital for Children and Young People Edinburgh - Type 1,Type 1,Unplanned,2947,2917,30,99,2947,2917,30,99,0,0,0,0
2010-10-31,NHS Lothian,S319H,Royal Hospital for Children and Young People Edinburgh - Type 1,Type 1,All,2947,2917,30,99,2947,2917,30,99,0,0,0,0
2010-10-31,NHS Orkney,R103H,Balfour Hospital - Type 3,Type 3,Unplanned,296,295,1,99.7,,,,,,,,
2010-10-31,NHS Orkney,R103H,Balfour Hospital - Type 3,Type 3,All,296,295,1,99.7,,,,,,,,
2010-10-31,NHS Shetland,Z102H,Gilbert Bain Hospital - Type 1,Type 1,Unplanned,694,690,4,99.4,694,690,4,99.4,1,0.1,0,0
2010-10-31,NHS Shetland,Z102H,Gilbert Bain Hospital - Type 1,Type 1,All,694,690,4,99.4,694,690,4,99.4,1,0.1,0,0
2010-10-31,NHS Tayside,T101H,Ninewells Hospital - Type 1,Type 1,Unplanned,4213,4158,55,98.7,4213,4158,55,98.7,0,0,0,0
2010-10-31,NHS Tayside,T101H,Ninewells Hospital - Type 1,Type 1,All,4213,4158,55,98.7,4213,4158,55,98.7,0,0,0,0
2010-10-31,NHS Tayside,T202H,Perth Royal Infirmary - Type 1,Type 1,Unplanned,2055,2042,13,99.4,2055,2042,13,99.4,0,0,0,0
2010-10-31,NHS Tayside,T202H,Perth Royal Infirmary - Type 1,Type 1,All,2055,2042,13,99.4,2055,2042,13,99.4,0,0,0,0
2010-10-31,NHS Tayside,T205H,St Margaret's Hospital,Type 3,Unplanned,37,37,0,100,37,37,0,100,0,0,0,0
2010-10-31,NHS Tayside,T205H,St Margaret's Hospital,Type 3,All,37,37,0,100,37,37,0,100,0,0,0,0
2010-10-31,NHS Tayside,T207H,Aberfeldy Community Hospital,Type 3,Unplanned,9,9,0,100,9,9,0,100,0,0,0,0
2010-10-31,NHS Tayside,T207H,Aberfeldy Community Hospital,Type 3,All,9,9,0,100,9,9,0,100,0,0,0,0
2010-10-31,NHS Tayside,T209H,Blairgowrie Community Hospital,Type 3,Unplanned,237,237,0,100,237,237,0,100,0,0,0,0
2010-10-31,NHS Tayside,T209H,Blairgowrie Community Hospital,Type 3,All,237,237,0,100,237,237,0,100,0,0,0,0
2010-10-31,NHS Tayside,T304H,Arbroath Infirmary,Type 3,Unplanned,1147,1146,1,99.9,1147,1146,1,99.9,0,0,0,0
2010-10-31,NHS Tayside,T304H,Arbroath Infirmary,Type 3,All,1147,1146,1,99.9,1147,1146,1,99.9,0,0,0,0
2010-10-31,NHS Tayside,T305H,Brechin Infirmary,Type 3,Unplanned,269,269,0,100,269,269,0,100,0,0,0,0
2010-10-31,NHS Tayside,T305H,Brechin Infirmary,Type 3,All,269,269,0,100,269,269,0,100,0,0,0,0
2010-10-31,NHS Tayside,T316H,Crieff Community Hospital,Type 3,Unplanned,205,205,0,100,205,205,0,100,0,0,0,0
2010-10-31,NHS Tayside,T316H,Crieff Community Hospital,Type 3,All,205,205,0,100,205,205,0,100,0,0,0,0
2010-10-31,NHS Tayside,T319H,Whitehills Health And Community Care Centre,Type 3,Unplanned,588,588,0,100,588,588,0,100,0,0,0,0
2010-10-31,NHS Tayside,T319H,Whitehills Health And Community Care Centre,Type 3,All,588,588,0,100,588,588,0,100,0,0,0,0
2010-10-31,NHS Tayside,T320H,Pitlochry Community Hospital,Type 3,Unplanned,143,143,0,100,143,143,0,100,0,0,0,0
2010-10-31,NHS Tayside,T320H,Pitlochry Community Hospital,Type 3,All,143,143,0,100,143,143,0,100,0,0,0,0
2010-10-31,NHS Tayside,T357C,Links Health Centre,Type 3,Unplanned,669,669,0,100,669,669,0,100,0,0,0,0
2010-10-31,NHS Tayside,T357C,Links Health Centre,Type 3,All,669,669,0,100,669,669,0,100,0,0,0,0
2010-10-31,NHS Western Isles,W106H,St Brendan's Hospital,Type 3,Unplanned,33,33,0,100,,,,,,,,
2010-10-31,NHS Western Isles,W106H,St Brendan's Hospital,Type 3,All,33,33,0,100,,,,,,,,
2010-10-31,NHS Western Isles,W107H,Western Isles Hospital - Type 1,Type 1,Unplanned,562,553,9,98.4,562,553,9,98.4,0,0,0,0
2010-10-31,NHS Western Isles,W107H,Western Isles Hospital - Type 1,Type 1,All,562,553,9,98.4,562,553,9,98.4,0,0,0,0
2010-10-31,NHS Western Isles,W108H,Uist & Barra Hospital,Type 3,Unplanned,70,70,0,100,,,,,,,,
2010-10-31,NHS Western Isles,W108H,Uist & Barra Hospital,Type 3,All,70,70,0,100,,,,,,,,
2010-11-30,NHS Ayrshire & Arran,A101H,Arran War Memorial Hospital,Type 3,Unplanned,152,152,0,100,,,,,,,,
2010-11-30,NHS Ayrshire & Arran,A101H,Arran War Memorial Hospital,Type 3,All,152,152,0,100,,,,,,,,
2010-11-30,NHS Ayrshire & Arran,A110H,Lady Margaret Hospital,Type 3,Unplanned,26,26,0,100,,,,,,,,
2010-11-30,NHS Ayrshire & Arran,A110H,Lady Margaret Hospital,Type 3,All,26,26,0,100,,,,,,,,
2010-11-30,NHS Ayrshire & Arran,A111H,University Hospital Crosshouse - Type 1,Type 1,Unplanned,5258,5149,109,97.9,5258,5149,109,97.9,3,0.1,0,0
2010-11-30,NHS Ayrshire & Arran,A111H,University Hospital Crosshouse - Type 1,Type 1,All,5258,5149,109,97.9,5258,5149,109,97.9,3,0.1,0,0
2010-11-30,NHS Ayrshire & Arran,A210H,University Hospital Ayr - Type 1,Type 1,Unplanned,3279,3214,65,98,3279,3214,65,98,1,0,0,0
2010-11-30,NHS Ayrshire & Arran,A210H,University Hospital Ayr - Type 1,Type 1,All,3279,3214,65,98,3279,3214,65,98,1,0,0,0
2010-11-30,NHS Ayrshire & Arran,A216H,Girvan Community Hospital,Type 3,Unplanned,95,95,0,100,,,,,,,,
2010-11-30,NHS Ayrshire & Arran,A216H,Girvan Community Hospital,Type 3,All,95,95,0,100,,,,,,,,
2010-11-30,NHS Borders,B103H,Knoll Community Hospital,Type 3,Unplanned,12,12,0,100,,,,,,,,
2010-11-30,NHS Borders,B103H,Knoll Community Hospital,Type 3,All,12,12,0,100,,,,,,,,
2010-11-30,NHS Borders,B105H,Hawick Community  Hospital,Type 3,Unplanned,59,59,0,100,,,,,,,,
2010-11-30,NHS Borders,B105H,Hawick Community  Hospital,Type 3,All,59,59,0,100,,,,,,,,
2010-11-30,NHS Borders,B114H,Kelso Community Hospital,Type 3,Unplanned,13,13,0,100,,,,,,,,
2010-11-30,NHS Borders,B114H,Kelso Community Hospital,Type 3,All,13,13,0,100,,,,,,,,
2010-11-30,NHS Borders,B118H,Hay Lodge Hospital,Type 3,Unplanned,68,68,0,100,,,,,,,,
2010-11-30,NHS Borders,B118H,Hay Lodge Hospital,Type 3,All,68,68,0,100,,,,,,,,
2010-11-30,NHS Borders,B120H,Borders General Hospital - Type 1,Type 1,Unplanned,1744,1685,59,96.6,1744,1685,59,96.6,4,0.2,1,0.1
2010-11-30,NHS Borders,B120H,Borders General Hospital - Type 1,Type 1,All,1744,1685,59,96.6,1744,1685,59,96.6,4,0.2,1,0.1
2010-11-30,NHS Dumfries & Galloway,Y101H,Castle Douglas Hospital,Type 3,Unplanned,34,34,0,100,,,,,,,,
2010-11-30,NHS Dumfries & Galloway,Y101H,Castle Douglas Hospital,Type 3,All,34,34,0,100,,,,,,,,
2010-11-30,NHS Dumfries & Galloway,Y106H,Kirkcudbright Hospital,Type 3,Unplanned,73,73,0,100,,,,,,,,
2010-11-30,NHS Dumfries & Galloway,Y106H,Kirkcudbright Hospital,Type 3,All,73,73,0,100,,,,,,,,
2010-11-30,NHS Dumfries & Galloway,Y109H,Moffat Hospital,Type 3,Unplanned,1,1,0,100,,,,,,,,
2010-11-30,NHS Dumfries & Galloway,Y109H,Moffat Hospital,Type 3,All,1,1,0,100,,,,,,,,
2010-11-30,NHS Dumfries & Galloway,Y110H,Newton Stewart Hospital,Type 3,Unplanned,49,49,0,100,,,,,,,,
2010-11-30,NHS Dumfries & Galloway,Y110H,Newton Stewart Hospital,Type 3,All,49,49,0,100,,,,,,,,
2010-11-30,NHS Dumfries & Galloway,Y144H,Galloway Community Hospital - Type 1,Type 1,Unplanned,825,795,30,96.4,825,795,30,96.4,1,0.1,0,0
2010-11-30,NHS Dumfries & Galloway,Y144H,Galloway Community Hospital - Type 1,Type 1,All,825,795,30,96.4,825,795,30,96.4,1,0.1,0,0
2010-11-30,NHS Dumfries & Galloway,Y146H,Dumfries & Galloway Royal Infirmary - Type 1,Type 1,Unplanned,2694,2589,105,96.1,2694,2589,105,96.1,2,0.1,1,0
2010-11-30,NHS Dumfries & Galloway,Y146H,Dumfries & Galloway Royal Infirmary - Type 1,Type 1,All,2694,2589,105,96.1,2694,2589,105,96.1,2,0.1,1,0
2010-11-30,NHS Fife,F704H,Victoria Hospital (NHS Fife) - Type 1,Type 1,Unplanned,2854,2701,153,94.6,2854,2701,153,94.6,37,1.3,9,0.3
2010-11-30,NHS Fife,F704H,Victoria Hospital (NHS Fife) - Type 1,Type 1,All,2854,2701,153,94.6,2854,2701,153,94.6,37,1.3,9,0.3
2010-11-30,NHS Fife,F708H,Adamson Hospital,Type 3,Unplanned,97,97,0,100,,,,,,,,
2010-11-30,NHS Fife,F708H,Adamson Hospital,Type 3,All,97,97,0,100,,,,,,,,
2010-11-30,NHS Fife,F709H,St Andrews Community Hospital,Type 3,Unplanned,273,273,0,100,,,,,,,,
2010-11-30,NHS Fife,F709H,St Andrews Community Hospital,Type 3,All,273,273,0,100,,,,,,,,
2010-11-30,NHS Fife,F805H,Queen Margaret Hospital - Type 1,Type 1,Unplanned,3027,2799,228,92.5,3027,2799,228,92.5,61,2,11,0.4
2010-11-30,NHS Fife,F805H,Queen Margaret Hospital - Type 1,Type 1,All,3027,2799,228,92.5,3027,2799,228,92.5,61,2,11,0.4
2010-11-30,NHS Forth Valley,V102H,Falkirk Community Hospital,Type 3,Unplanned,1147,1147,0,100,1147,1147,0,100,0,0,0,0
2010-11-30,NHS Forth Valley,V102H,Falkirk Community Hospital,Type 3,All,1147,1147,0,100,1147,1147,0,100,0,0,0,0
2010-11-30,NHS Forth Valley,V201H,Stirling Royal Infirmary - Type 1,Type 1,Unplanned,4277,3924,353,91.7,4277,3924,353,91.7,21,0.5,1,0
2010-11-30,NHS Forth Valley,V201H,Stirling Royal Infirmary - Type 1,Type 1,All,4277,3924,353,91.7,4277,3924,353,91.7,21,0.5,1,0
2010-11-30,NHS Grampian,N101H,Aberdeen Royal Infirmary - Type 1,Type 1,Unplanned,4985,4792,193,96.1,4985,4792,193,96.1,12,0.2,0,0
2010-11-30,NHS Grampian,N101H,Aberdeen Royal Infirmary - Type 1,Type 1,All,4985,4792,193,96.1,4985,4792,193,96.1,12,0.2,0,0
2010-11-30,NHS Grampian,N121H,Royal Aberdeen Children's Hospital - Type 1,Type 1,Unplanned,1293,1290,3,99.8,1293,1290,3,99.8,0,0,0,0
2010-11-30,NHS Grampian,N121H,Royal Aberdeen Children's Hospital - Type 1,Type 1,All,1293,1290,3,99.8,1293,1290,3,99.8,0,0,0,0
2010-11-30,NHS Grampian,N151H,Aboyne Hospital,Type 3,Unplanned,67,67,0,100,,,,,,,,
2010-11-30,NHS Grampian,N151H,Aboyne Hospital,Type 3,All,67,67,0,100,,,,,,,,
2010-11-30,NHS Grampian,N331H,Inverurie Hospital,Type 3,Unplanned,23,23,0,100,,,,,,,,
2010-11-30,NHS Grampian,N331H,Inverurie Hospital,Type 3,All,23,23,0,100,,,,,,,,
2010-11-30,NHS Grampian,N332H,Insch War Memorial Hospital,Type 3,Unplanned,53,53,0,100,,,,,,,,
2010-11-30,NHS Grampian,N332H,Insch War Memorial Hospital,Type 3,All,53,53,0,100,,,,,,,,
2010-11-30,NHS Grampian,N333H,Peterhead Community Hospital,Type 3,Unplanned,868,864,4,99.5,,,,,,,,
2010-11-30,NHS Grampian,N333H,Peterhead Community Hospital,Type 3,All,868,864,4,99.5,,,,,,,,
2010-11-30,NHS Grampian,N334H,Fraserburgh Hospital,Type 3,Unplanned,774,774,0,100,,,,,,,,
2010-11-30,NHS Grampian,N334H,Fraserburgh Hospital,Type 3,All,774,774,0,100,,,,,,,,
2010-11-30,NHS Grampian,N335H,Jubilee Hospital,Type 3,Unplanned,213,213,0,100,,,,,,,,
2010-11-30,NHS Grampian,N335H,Jubilee Hospital,Type 3,All,213,213,0,100,,,,,,,,
2010-11-30,NHS Grampian,N336H,Turriff Hospital,Type 3,Unplanned,147,147,0,100,,,,,,,,
2010-11-30,NHS Grampian,N336H,Turriff Hospital,Type 3,All,147,147,0,100,,,,,,,,
2010-11-30,NHS Grampian,N337H,Chalmers Hospital,Type 3,Unplanned,265,265,0,100,,,,,,,,
2010-11-30,NHS Grampian,N337H,Chalmers Hospital,Type 3,All,265,265,0,100,,,,,,,,
2010-11-30,NHS Grampian,N411H,Dr Gray's Hospital - Type 1,Type 1,Unplanned,1764,1705,59,96.7,1764,1705,59,96.7,6,0.3,2,0.1
2010-11-30,NHS Grampian,N411H,Dr Gray's Hospital - Type 1,Type 1,All,1764,1705,59,96.7,1764,1705,59,96.7,6,0.3,2,0.1
2010-11-30,NHS Grampian,N431H,Seafield Hospital,Type 3,Unplanned,62,62,0,100,,,,,,,,
2010-11-30,NHS Grampian,N431H,Seafield Hospital,Type 3,All,62,62,0,100,,,,,,,,
2010-11-30,NHS Grampian,N432H,Stephen Hospital,Type 3,Unplanned,30,30,0,100,,,,,,,,
2010-11-30,NHS Grampian,N432H,Stephen Hospital,Type 3,All,30,30,0,100,,,,,,,,
2010-11-30,NHS Grampian,N433H,Turner Memorial Hospital,Type 3,Unplanned,98,98,0,100,,,,,,,,
2010-11-30,NHS Grampian,N433H,Turner Memorial Hospital,Type 3,All,98,98,0,100,,,,,,,,
2010-11-30,NHS Grampian,N434H,Leanchoil Hospital,Type 3,Unplanned,48,48,0,100,,,,,,,,
2010-11-30,NHS Grampian,N434H,Leanchoil Hospital,Type 3,All,48,48,0,100,,,,,,,,
2010-11-30,NHS Grampian,N451H,Fleming Hospital,Type 3,Unplanned,36,36,0,100,,,,,,,,
2010-11-30,NHS Grampian,N451H,Fleming Hospital,Type 3,All,36,36,0,100,,,,,,,,
2010-11-30,NHS Grampian,N494H,Kincardine Community Hospital,Type 3,Unplanned,74,74,0,100,74,74,0,100,0,0,0,0
2010-11-30,NHS Grampian,N494H,Kincardine Community Hospital,Type 3,All,74,74,0,100,74,74,0,100,0,0,0,0
2010-11-30,NHS Greater Glasgow & Clyde,C206H,Vale Of Leven District General Hospital,Type 3,Unplanned,1197,1186,11,99.1,1197,1186,11,99.1,0,0,0,0
2010-11-30,NHS Greater Glasgow & Clyde,C206H,Vale Of Leven District General Hospital,Type 3,All,1197,1186,11,99.1,1197,1186,11,99.1,0,0,0,0
2010-11-30,NHS Greater Glasgow & Clyde,C313H,Inverclyde Royal Hospital - Type 1,Type 1,Unplanned,2484,2407,77,96.9,2484,2407,77,96.9,0,0,0,0
2010-11-30,NHS Greater Glasgow & Clyde,C313H,Inverclyde Royal Hospital - Type 1,Type 1,All,2484,2407,77,96.9,2484,2407,77,96.9,0,0,0,0
2010-11-30,NHS Greater Glasgow & Clyde,C418H,Royal Alexandra Hospital - Type 1,Type 1,Unplanned,5635,5257,378,93.3,5635,5257,378,93.3,5,0.1,0,0
2010-11-30,NHS Greater Glasgow & Clyde,C418H,Royal Alexandra Hospital - Type 1,Type 1,All,5635,5257,378,93.3,5635,5257,378,93.3,5,0.1,0,0
2010-11-30,NHS Greater Glasgow & Clyde,G107H,Glasgow Royal Infirmary - Type 1,Type 1,Unplanned,5973,5542,431,92.8,5973,5542,431,92.8,28,0.5,5,0.1
2010-11-30,NHS Greater Glasgow & Clyde,G107H,Glasgow Royal Infirmary - Type 1,Type 1,All,5973,5542,431,92.8,5973,5542,431,92.8,28,0.5,5,0.1
2010-11-30,NHS Greater Glasgow & Clyde,G207H,Stobhill Hospital - Type 1,Type 1,Unplanned,3383,3329,54,98.4,3383,3329,54,98.4,1,0,0,0
2010-11-30,NHS Greater Glasgow & Clyde,G207H,Stobhill Hospital - Type 1,Type 1,All,3383,3329,54,98.4,3383,3329,54,98.4,1,0,0,0
2010-11-30,NHS Greater Glasgow & Clyde,G306H,Victoria Infirmary - Type 1,Type 1,Unplanned,4761,4252,509,89.3,4761,4252,509,89.3,57,1.2,0,0
2010-11-30,NHS Greater Glasgow & Clyde,G306H,Victoria Infirmary - Type 1,Type 1,All,4761,4252,509,89.3,4761,4252,509,89.3,57,1.2,0,0
2010-11-30,NHS Greater Glasgow & Clyde,G306H,New Victoria Hospital,Type 3,Unplanned,1154,1154,0,100,1154,1154,0,100,0,0,0,0
2010-11-30,NHS Greater Glasgow & Clyde,G306H,New Victoria Hospital,Type 3,All,1154,1154,0,100,1154,1154,0,100,0,0,0,0
2010-11-30,NHS Greater Glasgow & Clyde,G405H,Southern General Hospital - Type 1,Type 1,Unplanned,3712,3519,193,94.8,3712,3519,193,94.8,4,0.1,0,0
2010-11-30,NHS Greater Glasgow & Clyde,G405H,Southern General Hospital - Type 1,Type 1,All,3712,3519,193,94.8,3712,3519,193,94.8,4,0.1,0,0
2010-11-30,NHS Greater Glasgow & Clyde,G513H,Royal Hospital For Children Glasgow - Type 1,Type 1,Unplanned,3768,3708,60,98.4,3768,3708,60,98.4,0,0,0,0
2010-11-30,NHS Greater Glasgow & Clyde,G513H,Royal Hospital For Children Glasgow - Type 1,Type 1,All,3768,3708,60,98.4,3768,3708,60,98.4,0,0,0,0
2010-11-30,NHS Greater Glasgow & Clyde,G516H,Western Infirmary/Gartnavel General - Type 1,Type 1,Unplanned,4676,4253,423,91,4676,4253,423,91,45,1,5,0.1
2010-11-30,NHS Greater Glasgow & Clyde,G516H,Western Infirmary/Gartnavel General - Type 1,Type 1,All,4676,4253,423,91,4676,4253,423,91,45,1,5,0.1
2010-11-30,NHS Highland,C106H,Cowal Community Hospital,Type 3,Unplanned,518,514,4,99.2,,,,,,,,
2010-11-30,NHS Highland,C106H,Cowal Community Hospital,Type 3,All,518,514,4,99.2,,,,,,,,
2010-11-30,NHS Highland,C108H,Islay Hospital,Type 3,Unplanned,64,63,1,98.4,,,,,,,,
2010-11-30,NHS Highland,C108H,Islay Hospital,Type 3,All,64,63,1,98.4,,,,,,,,
2010-11-30,NHS Highland,C113H,Victoria Hospital (NHS Highland),Type 3,Unplanned,270,266,4,98.5,,,,,,,,
2010-11-30,NHS Highland,C113H,Victoria Hospital (NHS Highland),Type 3,All,270,266,4,98.5,,,,,,,,
2010-11-30,NHS Highland,C117J,Dunaros Hospital,Type 3,Unplanned,43,42,1,97.7,,,,,,,,
2010-11-30,NHS Highland,C117J,Dunaros Hospital,Type 3,All,43,42,1,97.7,,,,,,,,
2010-11-30,NHS Highland,C121H,Lorn & Islands Hospital - Type 1,Type 1,Unplanned,358,357,1,99.7,,,,,,,,
2010-11-30,NHS Highland,C121H,Lorn & Islands Hospital - Type 1,Type 1,All,358,357,1,99.7,,,,,,,,
2010-11-30,NHS Highland,C122H,Campbeltown Hospital,Type 3,Unplanned,463,454,9,98.1,,,,,,,,
2010-11-30,NHS Highland,C122H,Campbeltown Hospital,Type 3,All,463,454,9,98.1,,,,,,,,
2010-11-30,NHS Highland,H101H,Dunbar Hospital,Type 3,Unplanned,135,134,1,99.3,,,,,,,,
2010-11-30,NHS Highland,H101H,Dunbar Hospital,Type 3,All,135,134,1,99.3,,,,,,,,
2010-11-30,NHS Highland,H103H,Caithness General Hospital - Type 1,Type 1,Unplanned,450,447,3,99.3,,,,,,,,
2010-11-30,NHS Highland,H103H,Caithness General Hospital - Type 1,Type 1,All,450,447,3,99.3,,,,,,,,
2010-11-30,NHS Highland,H106H,Lawson Memorial Hospital,Type 3,Unplanned,45,45,0,100,,,,,,,,
2010-11-30,NHS Highland,H106H,Lawson Memorial Hospital,Type 3,All,45,45,0,100,,,,,,,,
2010-11-30,NHS Highland,H202H,Raigmore Hospital - Type 1,Type 1,Unplanned,2223,2141,82,96.3,2223,2141,82,96.3,6,0.3,0,0
2010-11-30,NHS Highland,H202H,Raigmore Hospital - Type 1,Type 1,All,2223,2141,82,96.3,2223,2141,82,96.3,6,0.3,0,0
2010-11-30,NHS Highland,H208H,Nairn Town And County Hospital,Type 3,Unplanned,186,185,1,99.5,,,,,,,,
2010-11-30,NHS Highland,H208H,Nairn Town And County Hospital,Type 3,All,186,185,1,99.5,,,,,,,,
2010-11-30,NHS Highland,H210H,Ian Charles Community Hospital,Type 3,Unplanned,69,69,0,100,,,,,,,,
2010-11-30,NHS Highland,H210H,Ian Charles Community Hospital,Type 3,All,69,69,0,100,,,,,,,,
2010-11-30,NHS Highland,H212H,Belford Hospital - Type 1,Type 1,Unplanned,597,589,8,98.7,,,,,,,,
2010-11-30,NHS Highland,H212H,Belford Hospital - Type 1,Type 1,All,597,589,8,98.7,,,,,,,,
2010-11-30,NHS Highland,H214H,Dr Mackinnon Memorial Hospital,Type 3,Unplanned,246,246,0,100,,,,,,,,
2010-11-30,NHS Highland,H214H,Dr Mackinnon Memorial Hospital,Type 3,All,246,246,0,100,,,,,,,,
2010-11-30,NHS Highland,H215H,Portree Community Hospital,Type 3,Unplanned,188,188,0,100,,,,,,,,
2010-11-30,NHS Highland,H215H,Portree Community Hospital,Type 3,All,188,188,0,100,,,,,,,,
2010-11-30,NHS Highland,H217H,Ross Memorial Hospital,Type 3,Unplanned,151,151,0,100,,,,,,,,
2010-11-30,NHS Highland,H217H,Ross Memorial Hospital,Type 3,All,151,151,0,100,,,,,,,,
2010-11-30,NHS Highland,H219H,County Community Hospital,Type 3,Unplanned,149,149,0,100,,,,,,,,
2010-11-30,NHS Highland,H219H,County Community Hospital,Type 3,All,149,149,0,100,,,,,,,,
2010-11-30,NHS Highland,H224H,Mid Argyll Community Hospital And Integrated Care Centre,Type 3,Unplanned,301,296,5,98.3,,,,,,,,
2010-11-30,NHS Highland,H224H,Mid Argyll Community Hospital And Integrated Care Centre,Type 3,All,301,296,5,98.3,,,,,,,,
2010-11-30,NHS Highland,H227B,Aviemore Health Centre,Type 3,Unplanned,112,112,0,100,,,,,,,,
2010-11-30,NHS Highland,H227B,Aviemore Health Centre,Type 3,All,112,112,0,100,,,,,,,,
2010-11-30,NHS Lanarkshire,L106H,University Hospital Monklands - Type 1,Type 1,Unplanned,5088,4925,163,96.8,5088,4925,163,96.8,2,0,0,0
2010-11-30,NHS Lanarkshire,L106H,University Hospital Monklands - Type 1,Type 1,All,5088,4925,163,96.8,5088,4925,163,96.8,2,0,0,0
2010-11-30,NHS Lanarkshire,L206H,Kello Hospital,Type 3,Unplanned,49,49,0,100,,,,,,,,
2010-11-30,NHS Lanarkshire,L206H,Kello Hospital,Type 3,All,49,49,0,100,,,,,,,,
2010-11-30,NHS Lanarkshire,L207H,Lady Home Hospital,Type 3,Unplanned,87,87,0,100,,,,,,,,
2010-11-30,NHS Lanarkshire,L207H,Lady Home Hospital,Type 3,All,87,87,0,100,,,,,,,,
2010-11-30,NHS Lanarkshire,L302H,University Hospital Hairmyres - Type 1,Type 1,Unplanned,4335,4051,284,93.4,4335,4051,284,93.4,81,1.9,23,0.5
2010-11-30,NHS Lanarkshire,L302H,University Hospital Hairmyres - Type 1,Type 1,All,4335,4051,284,93.4,4335,4051,284,93.4,81,1.9,23,0.5
2010-11-30,NHS Lanarkshire,L308H,University Hospital Wishaw - Type 1,Type 1,Unplanned,5027,4885,142,97.2,5027,4885,142,97.2,3,0.1,0,0
2010-11-30,NHS Lanarkshire,L308H,University Hospital Wishaw - Type 1,Type 1,All,5027,4885,142,97.2,5027,4885,142,97.2,3,0.1,0,0
2010-11-30,NHS Lothian,S102H,Belhaven Hospital,Type 3,Unplanned,9,9,0,100,,,,,,,,
2010-11-30,NHS Lothian,S102H,Belhaven Hospital,Type 3,All,9,9,0,100,,,,,,,,
2010-11-30,NHS Lothian,S108H,Edington Cottage Hospital,Type 3,Unplanned,120,120,0,100,,,,,,,,
2010-11-30,NHS Lothian,S108H,Edington Cottage Hospital,Type 3,All,120,120,0,100,,,,,,,,
2010-11-30,NHS Lothian,S116H,Western General Hospital,Type 3,Unplanned,2750,2725,25,99.1,2750,2725,25,99.1,1,0,0,0
2010-11-30,NHS Lothian,S116H,Western General Hospital,Type 3,All,2750,2725,25,99.1,2750,2725,25,99.1,1,0,0,0
2010-11-30,NHS Lothian,S308H,St John's Hospital - Type 1,Type 1,Unplanned,3810,3676,134,96.5,3810,3676,134,96.5,11,0.3,1,0
2010-11-30,NHS Lothian,S308H,St John's Hospital - Type 1,Type 1,All,3810,3676,134,96.5,3810,3676,134,96.5,11,0.3,1,0
2010-11-30,NHS Lothian,S314H,Royal Infirmary Of Edinburgh - Type 1,Type 1,Unplanned,8863,8582,281,96.8,8863,8582,281,96.8,15,0.2,0,0
2010-11-30,NHS Lothian,S314H,Royal Infirmary Of Edinburgh - Type 1,Type 1,All,8863,8582,281,96.8,8863,8582,281,96.8,15,0.2,0,0
2010-11-30,NHS Lothian,S319H,Royal Hospital for Children and Young People Edinburgh - Type 1,Type 1,Unplanned,3026,2988,38,98.7,3026,2988,38,98.7,0,0,0,0
2010-11-30,NHS Lothian,S319H,Royal Hospital for Children and Young People Edinburgh - Type 1,Type 1,All,3026,2988,38,98.7,3026,2988,38,98.7,0,0,0,0
2010-11-30,NHS Orkney,R103H,Balfour Hospital - Type 3,Type 3,Unplanned,188,188,0,100,,,,,,,,
2010-11-30,NHS Orkney,R103H,Balfour Hospital - Type 3,Type 3,All,188,188,0,100,,,,,,,,
2010-11-30,NHS Shetland,Z102H,Gilbert Bain Hospital - Type 1,Type 1,Unplanned,608,608,0,100,608,608,0,100,0,0,0,0
2010-11-30,NHS Shetland,Z102H,Gilbert Bain Hospital - Type 1,Type 1,All,608,608,0,100,608,608,0,100,0,0,0,0
2010-11-30,NHS Tayside,T101H,Ninewells Hospital - Type 1,Type 1,Unplanned,3737,3694,43,98.8,3737,3694,43,98.8,0,0,0,0
2010-11-30,NHS Tayside,T101H,Ninewells Hospital - Type 1,Type 1,All,3737,3694,43,98.8,3737,3694,43,98.8,0,0,0,0
2010-11-30,NHS Tayside,T202H,Perth Royal Infirmary - Type 1,Type 1,Unplanned,1824,1813,11,99.4,1824,1813,11,99.4,0,0,0,0
